,datestamp,energy,unique_meter_seqid,wind_observation_direction_angle,sky_condition_observation_ceiling_height_dimension,visibility_observation_distance_dimension,air_temperature,air_pressure,dew_point_temperature
5603,2015-12-20 12:00:00,319.0,2517,330.0,22000.0,16046.5,2.5,1031.9,-7.75
5604,2015-12-20 13:00:00,314.0,2517,290.0,22000.0,16093.0,2.8,1033.2,-7.2
5605,2015-12-20 14:00:00,313.0,2517,290.0,22000.0,16093.0,3.3,1033.4,-7.2
5606,2015-12-20 15:00:00,325.0,2517,300.0,22000.0,16046.5,3.6,1033.35,-7.2
5607,2015-12-20 16:00:00,344.5,2517,270.0,22000.0,16093.0,4.4,1033.1,-7.8
5608,2015-12-20 17:00:00,347.0,2517,300.0,22000.0,16093.0,5.6,1032.4,-7.8
5609,2015-12-20 18:00:00,333.5,2517,295.0,22000.0,16046.5,6.15,1031.95,-8.05
5610,2015-12-20 19:00:00,328.0,2517,260.0,22000.0,16093.0,6.7,1031.8,-8.9
5611,2015-12-20 20:00:00,318.0,2517,200.0,7620.0,16093.0,6.1,1031.7,-8.3
5612,2015-12-20 21:00:00,312.0,2517,205.0,7620.0,16046.5,5.85,1031.95,-7.75
5613,2015-12-20 22:00:00,300.0,2517,240.0,7620.0,16093.0,5.6,1032.4,-6.7
5614,2015-12-20 23:00:00,298.5,2517,230.0,22000.0,16093.0,5.6,1032.4,-6.1
5615,2015-12-21 00:00:00,293.0,2517,225.0,22000.0,16046.5,5.6,1032.15,-6.4
5616,2015-12-21 01:00:00,292.5,2517,210.0,7620.0,16093.0,5.0,1031.6,-6.1
5617,2015-12-21 02:00:00,294.0,2517,200.0,22000.0,16093.0,5.0,1031.2,-6.7
5618,2015-12-21 03:00:00,289.5,2517,200.0,22000.0,16046.5,5.0,1031.25,-6.4
5619,2015-12-21 04:00:00,289.0,2517,210.0,22000.0,16093.0,4.4,5515.3,-5.6
5620,2015-12-21 05:00:00,327.5,2517,210.0,22000.0,16093.0,4.4,1030.0,-6.1
5621,2015-12-21 06:00:00,366.0,2517,210.0,7620.0,16046.5,4.4,1029.8,-6.1
5622,2015-12-21 07:00:00,421.5,2517,210.0,7620.0,16093.0,5.0,1029.1,-5.0
5623,2015-12-21 08:00:00,463.5,2517,200.0,7620.0,16093.0,5.6,1028.0,-4.4
5624,2015-12-21 09:00:00,503.0,2517,210.0,7620.0,16046.5,5.85,1027.85,-3.05
5625,2015-12-21 10:00:00,518.0,2517,220.0,7620.0,16093.0,6.1,1027.8,-1.7000000000000002
5626,2015-12-21 11:00:00,516.0,2517,210.0,7620.0,16093.0,6.7,1027.8,-0.6000000000000001
5627,2015-12-21 12:00:00,542.0,2517,205.0,7315.0,16046.5,6.7,1027.4,0.0
5628,2015-12-21 13:00:00,533.5,2517,220.0,6401.0,16093.0,7.2,1026.7,1.1
5629,2015-12-21 14:00:00,528.0,2517,210.0,5791.0,16093.0,8.3,1026.1,1.1
5630,2015-12-21 15:00:00,528.5,2517,210.0,5486.0,16046.5,8.6,1025.8,0.55
5631,2015-12-21 16:00:00,512.5,2517,230.0,6706.0,16093.0,10.0,1023.5,-1.1
5632,2015-12-21 17:00:00,447.5,2517,220.0,6706.0,16093.0,11.1,1022.4,-0.6000000000000001
5633,2015-12-21 18:00:00,392.5,2517,225.0,5486.0,16046.5,11.1,1022.05,-0.30000000000000004
5634,2015-12-21 19:00:00,364.5,2517,220.0,6096.0,16093.0,12.2,1020.7,0.0
5635,2015-12-21 20:00:00,341.0,2517,230.0,4572.0,16093.0,12.2,1020.8,1.7000000000000002
5636,2015-12-21 21:00:00,320.5,2517,225.0,4572.0,16046.5,12.2,1020.6,1.9500000000000002
5637,2015-12-21 22:00:00,317.0,2517,230.0,4572.0,16093.0,12.2,1020.0,3.3
5638,2015-12-21 23:00:00,306.5,2517,210.0,3048.0,16093.0,12.8,1019.6,3.9
5639,2015-12-22 00:00:00,299.0,2517,195.0,2896.0,16046.5,12.8,1019.25,4.15
5640,2015-12-22 01:00:00,296.5,2517,210.0,2743.0,16093.0,13.3,1019.0,6.1
5641,2015-12-22 02:00:00,294.5,2517,240.0,2743.0,16093.0,13.3,1019.0,6.7
5642,2015-12-22 03:00:00,290.0,2517,230.0,2743.0,16046.5,13.3,1019.0,6.95
5643,2015-12-22 04:00:00,291.5,2517,220.0,1676.0,16093.0,13.9,5509.4,7.8
5644,2015-12-22 05:00:00,314.5,2517,210.0,1524.0,16093.0,13.9,1019.0,8.3
5645,2015-12-22 06:00:00,353.5,2517,225.0,1829.0,16046.5,13.9,1018.7,8.3
5646,2015-12-22 07:00:00,404.5,2517,210.0,1829.0,16093.0,13.9,1018.6,8.9
5647,2015-12-22 08:00:00,441.5,2517,220.0,2134.0,16093.0,13.9,1017.3,8.9
5648,2015-12-22 09:00:00,482.0,2517,200.0,2591.0,16046.5,13.35,1017.35,8.9
5649,2015-12-22 10:00:00,517.0,2517,180.0,1463.0,16093.0,12.8,1017.4,9.4
5650,2015-12-22 11:00:00,541.0,2517,180.0,3048.0,16093.0,12.8,1017.0,9.4
5651,2015-12-22 12:00:00,542.5,2517,180.0,1524.0,16046.5,13.05,1016.85,9.7
5652,2015-12-22 13:00:00,532.5,2517,170.0,1280.0,16093.0,13.3,1016.1,10.6
5653,2015-12-22 14:00:00,524.5,2517,170.0,2591.0,9656.0,12.8,1015.9,11.1
5654,2015-12-22 15:00:00,526.0,2517,180.0,314.6666666667,13113.0,12.9,5507.775,11.45
5655,2015-12-22 16:00:00,515.5,2517,210.0,213.0,1877.3333333333,13.6333333333,7004.6666666667,12.0666666667
5656,2015-12-22 17:00:00,485.5,2517,173.3333333333,172.3333333333,9119.3333333333,13.7666666667,7004.3666666667,12.4
5657,2015-12-22 18:00:00,437.0,2517,172.5,152.0,7377.0,13.55,5506.425,12.1
5658,2015-12-22 19:00:00,396.0,2517,206.6666666667,253.6666666667,9656.0,14.3333333333,7004.0666666667,13.1
5659,2015-12-22 20:00:00,355.5,2517,240.0,365.5,16093.0,16.05,5506.45,13.95
5660,2015-12-22 21:00:00,312.0,2517,240.0,488.0,16062.0,16.6,4008.7666666667,13.7333333333
5661,2015-12-22 22:00:00,301.5,2517,240.0,610.0,16093.0,16.7,1014.1,13.3
5662,2015-12-22 23:00:00,296.0,2517,250.0,671.0,16093.0,16.7,1015.3,12.8
5663,2015-12-23 00:00:00,289.0,2517,250.0,22000.0,16062.0,16.2666666667,4010.5,12.3333333333
5664,2015-12-23 01:00:00,285.5,2517,256.6666666667,5293.3333333333,16093.0,16.0333333333,7005.6333333333,11.9
5665,2015-12-23 02:00:00,283.5,2517,240.0,7620.0,16093.0,15.0,1017.8,11.7
5666,2015-12-23 03:00:00,281.0,2517,230.0,7620.0,16046.5,14.7,1018.2,11.7
5667,2015-12-23 04:00:00,284.0,2517,200.0,7620.0,14484.0,14.4,5509.65,12.2
5668,2015-12-23 05:00:00,303.5,2517,,7620.0,12875.0,13.9,1019.3,11.7
